
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 30	Lines 30 Profile Sample	1397	 60	30	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 30	Lines 30 Profile Sample	1441.22	 60	30	0.0894	1	0.0587	Line Profile Sample
Line Profile Sample 3 for Lines 30	Lines 30 Profile Sample	1432.81	 60	30	0.179	2	0.117	Line Profile Sample
Line Profile Sample 4 for Lines 30	Lines 30 Profile Sample	1412.68	 60	30	0.268	3	0.176	Line Profile Sample
Line Profile Sample 5 for Lines 30	Lines 30 Profile Sample	1379.39	 60	30	0.357	4	0.235	Line Profile Sample
Line Profile Sample 6 for Lines 30	Lines 30 Profile Sample	1354.92	 60	30	0.447	5	0.294	Line Profile Sample
Line Profile Sample 7 for Lines 30	Lines 30 Profile Sample	1354.21	 60	30	0.536	6	0.352	Line Profile Sample
Line Profile Sample 8 for Lines 30	Lines 30 Profile Sample	1383.85	 60	30	0.626	7	0.411	Line Profile Sample
Line Profile Sample 9 for Lines 30	Lines 30 Profile Sample	1385.14	 60	30	0.715	8	0.47	Line Profile Sample
Line Profile Sample 10 for Lines 30	Lines 30 Profile Sample	1374.28	 60	30	0.804	9	0.528	Line Profile Sample
Line Profile Sample 11 for Lines 30	Lines 30 Profile Sample	1390.37	 60	30	0.894	10	0.587	Line Profile Sample
Line Profile Sample 12 for Lines 30	Lines 30 Profile Sample	1393.91	 60	30	0.983	11	0.646	Line Profile Sample
Line Profile Sample 13 for Lines 30	Lines 30 Profile Sample	1391.58	 60	30	1.07	12	0.705	Line Profile Sample
Line Profile Sample 14 for Lines 30	Lines 30 Profile Sample	1390.14	 60	30	1.16	13	0.763	Line Profile Sample
Line Profile Sample 15 for Lines 30	Lines 30 Profile Sample	1427.89	 60	30	1.25	14	0.822	Line Profile Sample
Line Profile Sample 16 for Lines 30	Lines 30 Profile Sample	1499.41	 60	30	1.34	15	0.881	Line Profile Sample
Line Profile Sample 17 for Lines 30	Lines 30 Profile Sample	1566.15	 60	30	1.43	16	0.94	Line Profile Sample
Line Profile Sample 18 for Lines 30	Lines 30 Profile Sample	1597.38	 60	30	1.52	17	0.998	Line Profile Sample
Line Profile Sample 19 for Lines 30	Lines 30 Profile Sample	1599	 60	30	1.52	17.03	1	Line Profile Sample
