
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 39	Lines 39 Profile Sample	676	 58	39	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 39	Lines 39 Profile Sample	730.11	 58	39	0.0894	1	0.0382	Line Profile Sample
Line Profile Sample 3 for Lines 39	Lines 39 Profile Sample	768.92	 58	39	0.179	2	0.0764	Line Profile Sample
Line Profile Sample 4 for Lines 39	Lines 39 Profile Sample	764.75	 58	39	0.268	3	0.115	Line Profile Sample
Line Profile Sample 5 for Lines 39	Lines 39 Profile Sample	754.66	 58	39	0.357	4	0.153	Line Profile Sample
Line Profile Sample 6 for Lines 39	Lines 39 Profile Sample	756.19	 58	39	0.447	5	0.191	Line Profile Sample
Line Profile Sample 7 for Lines 39	Lines 39 Profile Sample	749.88	 58	39	0.536	6	0.229	Line Profile Sample
Line Profile Sample 8 for Lines 39	Lines 39 Profile Sample	739.37	 58	39	0.626	7	0.267	Line Profile Sample
Line Profile Sample 9 for Lines 39	Lines 39 Profile Sample	749.13	 58	39	0.715	8	0.306	Line Profile Sample
Line Profile Sample 10 for Lines 39	Lines 39 Profile Sample	746.12	 58	39	0.804	9	0.344	Line Profile Sample
Line Profile Sample 11 for Lines 39	Lines 39 Profile Sample	752.73	 58	39	0.894	10	0.382	Line Profile Sample
Line Profile Sample 12 for Lines 39	Lines 39 Profile Sample	744.63	 58	39	0.983	11	0.42	Line Profile Sample
Line Profile Sample 13 for Lines 39	Lines 39 Profile Sample	741.77	 58	39	1.07	12	0.458	Line Profile Sample
Line Profile Sample 14 for Lines 39	Lines 39 Profile Sample	745.37	 58	39	1.16	13	0.497	Line Profile Sample
Line Profile Sample 15 for Lines 39	Lines 39 Profile Sample	743.42	 58	39	1.25	14	0.535	Line Profile Sample
Line Profile Sample 16 for Lines 39	Lines 39 Profile Sample	742.35	 58	39	1.34	15	0.573	Line Profile Sample
Line Profile Sample 17 for Lines 39	Lines 39 Profile Sample	741.81	 58	39	1.43	16	0.611	Line Profile Sample
Line Profile Sample 18 for Lines 39	Lines 39 Profile Sample	738.93	 58	39	1.52	17	0.65	Line Profile Sample
Line Profile Sample 19 for Lines 39	Lines 39 Profile Sample	741.14	 58	39	1.61	18	0.688	Line Profile Sample
Line Profile Sample 20 for Lines 39	Lines 39 Profile Sample	745.18	 58	39	1.7	19	0.726	Line Profile Sample
Line Profile Sample 21 for Lines 39	Lines 39 Profile Sample	728.16	 58	39	1.79	20	0.764	Line Profile Sample
Line Profile Sample 22 for Lines 39	Lines 39 Profile Sample	729.51	 58	39	1.88	21	0.802	Line Profile Sample
Line Profile Sample 23 for Lines 39	Lines 39 Profile Sample	731.24	 58	39	1.97	22	0.841	Line Profile Sample
Line Profile Sample 24 for Lines 39	Lines 39 Profile Sample	736.94	 58	39	2.06	23	0.879	Line Profile Sample
Line Profile Sample 25 for Lines 39	Lines 39 Profile Sample	725.05	 58	39	2.14	24	0.917	Line Profile Sample
Line Profile Sample 26 for Lines 39	Lines 39 Profile Sample	712.99	 58	39	2.23	25	0.955	Line Profile Sample
Line Profile Sample 27 for Lines 39	Lines 39 Profile Sample	713.58	 58	39	2.32	26	0.993	Line Profile Sample
Line Profile Sample 28 for Lines 39	Lines 39 Profile Sample	715	 58	39	2.34	26.17	1	Line Profile Sample
