
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 17	Lines 17 Profile Sample	931	 58	17	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 17	Lines 17 Profile Sample	965.98	 58	17	0.0894	1	0.0262	Line Profile Sample
Line Profile Sample 3 for Lines 17	Lines 17 Profile Sample	979.93	 58	17	0.179	2	0.0524	Line Profile Sample
Line Profile Sample 4 for Lines 17	Lines 17 Profile Sample	1004.59	 58	17	0.268	3	0.0786	Line Profile Sample
Line Profile Sample 5 for Lines 17	Lines 17 Profile Sample	1030.79	 58	17	0.357	4	0.105	Line Profile Sample
Line Profile Sample 6 for Lines 17	Lines 17 Profile Sample	1040.31	 58	17	0.447	5	0.131	Line Profile Sample
Line Profile Sample 7 for Lines 17	Lines 17 Profile Sample	1044.72	 58	17	0.536	6	0.157	Line Profile Sample
Line Profile Sample 8 for Lines 17	Lines 17 Profile Sample	1032.51	 58	17	0.626	7	0.183	Line Profile Sample
Line Profile Sample 9 for Lines 17	Lines 17 Profile Sample	1038.96	 58	17	0.715	8	0.21	Line Profile Sample
Line Profile Sample 10 for Lines 17	Lines 17 Profile Sample	1042	 58	17	0.804	9	0.236	Line Profile Sample
Line Profile Sample 11 for Lines 17	Lines 17 Profile Sample	1052.86	 58	17	0.894	10	0.262	Line Profile Sample
Line Profile Sample 12 for Lines 17	Lines 17 Profile Sample	1039.46	 58	17	0.983	11	0.288	Line Profile Sample
Line Profile Sample 13 for Lines 17	Lines 17 Profile Sample	1022.61	 58	17	1.07	12	0.314	Line Profile Sample
Line Profile Sample 14 for Lines 17	Lines 17 Profile Sample	1025.46	 58	17	1.16	13	0.34	Line Profile Sample
Line Profile Sample 15 for Lines 17	Lines 17 Profile Sample	1013.74	 58	17	1.25	14	0.367	Line Profile Sample
Line Profile Sample 16 for Lines 17	Lines 17 Profile Sample	1031.61	 58	17	1.34	15	0.393	Line Profile Sample
Line Profile Sample 17 for Lines 17	Lines 17 Profile Sample	1043.15	 58	17	1.43	16	0.419	Line Profile Sample
Line Profile Sample 18 for Lines 17	Lines 17 Profile Sample	1072.13	 58	17	1.52	17	0.445	Line Profile Sample
Line Profile Sample 19 for Lines 17	Lines 17 Profile Sample	1054.95	 58	17	1.61	18	0.471	Line Profile Sample
Line Profile Sample 20 for Lines 17	Lines 17 Profile Sample	1067.29	 58	17	1.7	19	0.498	Line Profile Sample
Line Profile Sample 21 for Lines 17	Lines 17 Profile Sample	1059.32	 58	17	1.79	20	0.524	Line Profile Sample
Line Profile Sample 22 for Lines 17	Lines 17 Profile Sample	1057.45	 58	17	1.88	21	0.55	Line Profile Sample
Line Profile Sample 23 for Lines 17	Lines 17 Profile Sample	1048.72	 58	17	1.97	22	0.576	Line Profile Sample
Line Profile Sample 24 for Lines 17	Lines 17 Profile Sample	1030.33	 58	17	2.06	23	0.602	Line Profile Sample
Line Profile Sample 25 for Lines 17	Lines 17 Profile Sample	996.74	 58	17	2.14	24	0.629	Line Profile Sample
Line Profile Sample 26 for Lines 17	Lines 17 Profile Sample	991.74	 58	17	2.23	25	0.655	Line Profile Sample
Line Profile Sample 27 for Lines 17	Lines 17 Profile Sample	991	 58	17	2.32	26	0.681	Line Profile Sample
Line Profile Sample 28 for Lines 17	Lines 17 Profile Sample	979.25	 58	17	2.41	27	0.707	Line Profile Sample
Line Profile Sample 29 for Lines 17	Lines 17 Profile Sample	956.47	 58	17	2.5	28	0.733	Line Profile Sample
Line Profile Sample 30 for Lines 17	Lines 17 Profile Sample	963.83	 58	17	2.59	29	0.759	Line Profile Sample
Line Profile Sample 31 for Lines 17	Lines 17 Profile Sample	962.11	 58	17	2.68	30	0.786	Line Profile Sample
Line Profile Sample 32 for Lines 17	Lines 17 Profile Sample	954.37	 58	17	2.77	31	0.812	Line Profile Sample
Line Profile Sample 33 for Lines 17	Lines 17 Profile Sample	961.13	 58	17	2.86	32	0.838	Line Profile Sample
Line Profile Sample 34 for Lines 17	Lines 17 Profile Sample	964.77	 58	17	2.95	33	0.864	Line Profile Sample
Line Profile Sample 35 for Lines 17	Lines 17 Profile Sample	954.08	 58	17	3.04	34	0.89	Line Profile Sample
Line Profile Sample 36 for Lines 17	Lines 17 Profile Sample	993.87	 58	17	3.13	35	0.917	Line Profile Sample
Line Profile Sample 37 for Lines 17	Lines 17 Profile Sample	1015.78	 58	17	3.22	36	0.943	Line Profile Sample
Line Profile Sample 38 for Lines 17	Lines 17 Profile Sample	1028.95	 58	17	3.31	37	0.969	Line Profile Sample
Line Profile Sample 39 for Lines 17	Lines 17 Profile Sample	1060.99	 58	17	3.4	38	0.995	Line Profile Sample
Line Profile Sample 40 for Lines 17	Lines 17 Profile Sample	1068	 58	17	3.41	38.18	1	Line Profile Sample
