
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 26	Lines 26 Profile Sample	992	 58	26	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 26	Lines 26 Profile Sample	986.25	 58	26	0.0894	1	0.0411	Line Profile Sample
Line Profile Sample 3 for Lines 26	Lines 26 Profile Sample	999.12	 58	26	0.179	2	0.0821	Line Profile Sample
Line Profile Sample 4 for Lines 26	Lines 26 Profile Sample	1032.67	 58	26	0.268	3	0.123	Line Profile Sample
Line Profile Sample 5 for Lines 26	Lines 26 Profile Sample	1018.41	 58	26	0.357	4	0.164	Line Profile Sample
Line Profile Sample 6 for Lines 26	Lines 26 Profile Sample	1028.33	 58	26	0.447	5	0.205	Line Profile Sample
Line Profile Sample 7 for Lines 26	Lines 26 Profile Sample	1039.92	 58	26	0.536	6	0.246	Line Profile Sample
Line Profile Sample 8 for Lines 26	Lines 26 Profile Sample	1061.16	 58	26	0.626	7	0.287	Line Profile Sample
Line Profile Sample 9 for Lines 26	Lines 26 Profile Sample	1059	 58	26	0.715	8	0.329	Line Profile Sample
Line Profile Sample 10 for Lines 26	Lines 26 Profile Sample	1052.35	 58	26	0.804	9	0.37	Line Profile Sample
Line Profile Sample 11 for Lines 26	Lines 26 Profile Sample	1040.12	 58	26	0.894	10	0.411	Line Profile Sample
Line Profile Sample 12 for Lines 26	Lines 26 Profile Sample	1036.54	 58	26	0.983	11	0.452	Line Profile Sample
Line Profile Sample 13 for Lines 26	Lines 26 Profile Sample	1042.34	 58	26	1.07	12	0.493	Line Profile Sample
Line Profile Sample 14 for Lines 26	Lines 26 Profile Sample	1047.04	 58	26	1.16	13	0.534	Line Profile Sample
Line Profile Sample 15 for Lines 26	Lines 26 Profile Sample	1046.22	 58	26	1.25	14	0.575	Line Profile Sample
Line Profile Sample 16 for Lines 26	Lines 26 Profile Sample	1057.15	 58	26	1.34	15	0.616	Line Profile Sample
Line Profile Sample 17 for Lines 26	Lines 26 Profile Sample	1056.06	 58	26	1.43	16	0.657	Line Profile Sample
Line Profile Sample 18 for Lines 26	Lines 26 Profile Sample	1047.54	 58	26	1.52	17	0.698	Line Profile Sample
Line Profile Sample 19 for Lines 26	Lines 26 Profile Sample	1037.71	 58	26	1.61	18	0.739	Line Profile Sample
Line Profile Sample 20 for Lines 26	Lines 26 Profile Sample	1035.2	 58	26	1.7	19	0.78	Line Profile Sample
Line Profile Sample 21 for Lines 26	Lines 26 Profile Sample	1036.35	 58	26	1.79	20	0.821	Line Profile Sample
Line Profile Sample 22 for Lines 26	Lines 26 Profile Sample	1029.3	 58	26	1.88	21	0.862	Line Profile Sample
Line Profile Sample 23 for Lines 26	Lines 26 Profile Sample	1038.05	 58	26	1.97	22	0.903	Line Profile Sample
Line Profile Sample 24 for Lines 26	Lines 26 Profile Sample	1023.74	 58	26	2.06	23	0.944	Line Profile Sample
Line Profile Sample 25 for Lines 26	Lines 26 Profile Sample	995.33	 58	26	2.14	24	0.986	Line Profile Sample
Line Profile Sample 26 for Lines 26	Lines 26 Profile Sample	977	 58	26	2.18	24.35	1	Line Profile Sample
