
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	962	26	0	0	0
Line Profile Sample 2 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	969.51	26	0.0894	1	0.0335
Line Profile Sample 3 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	995.76	26	0.179	2	0.067
Line Profile Sample 4 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1071.2	26	0.268	3	0.101
Line Profile Sample 5 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1118.36	26	0.357	4	0.134
Line Profile Sample 6 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1079.07	26	0.447	5	0.168
Line Profile Sample 7 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1149.53	26	0.536	6	0.201
Line Profile Sample 8 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1131.27	26	0.626	7	0.235
Line Profile Sample 9 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1131.26	26	0.715	8	0.268
Line Profile Sample 10 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1150.89	26	0.804	9	0.302
Line Profile Sample 11 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1111.83	26	0.894	10	0.335
Line Profile Sample 12 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1142.62	26	0.983	11	0.369
Line Profile Sample 13 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1114.83	26	1.07	12	0.402
Line Profile Sample 14 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1080.65	26	1.16	13	0.436
Line Profile Sample 15 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1065.9	26	1.25	14	0.469
Line Profile Sample 16 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1071.59	26	1.34	15	0.503
Line Profile Sample 17 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1055.25	26	1.43	16	0.536
Line Profile Sample 18 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1050.99	26	1.52	17	0.57
Line Profile Sample 19 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1054.71	26	1.61	18	0.603
Line Profile Sample 20 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1027.68	26	1.7	19	0.637
Line Profile Sample 21 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1031.41	26	1.79	20	0.67
Line Profile Sample 22 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1046.12	26	1.88	21	0.704
Line Profile Sample 23 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1062.49	26	1.97	22	0.737
Line Profile Sample 24 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1096.96	26	2.06	23	0.771
Line Profile Sample 25 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1105.6	26	2.14	24	0.804
Line Profile Sample 26 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1102.01	26	2.23	25	0.838
Line Profile Sample 27 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1063.65	26	2.32	26	0.872
Line Profile Sample 28 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1048.98	26	2.41	27	0.905
Line Profile Sample 29 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1108.9	26	2.5	28	0.939
Line Profile Sample 30 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1102.68	26	2.59	29	0.972
Line Profile Sample 31 for Lines 26	Lines 26 Profile Sample	Line Profile Sample	 17	1049	26	2.67	29.83	1
