
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	477	17	0	0	0
Line Profile Sample 2 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	472	17	0.0894	1	0.0447
Line Profile Sample 3 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	443.63	17	0.179	2	0.0894
Line Profile Sample 4 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	522.61	17	0.268	3	0.134
Line Profile Sample 5 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	586.09	17	0.357	4	0.179
Line Profile Sample 6 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	657.32	17	0.447	5	0.224
Line Profile Sample 7 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	683.44	17	0.536	6	0.268
Line Profile Sample 8 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	668.29	17	0.626	7	0.313
Line Profile Sample 9 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	674.47	17	0.715	8	0.358
Line Profile Sample 10 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	647.22	17	0.804	9	0.402
Line Profile Sample 11 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	660.98	17	0.894	10	0.447
Line Profile Sample 12 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	665.91	17	0.983	11	0.492
Line Profile Sample 13 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	690.61	17	1.07	12	0.537
Line Profile Sample 14 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	668.58	17	1.16	13	0.581
Line Profile Sample 15 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	696.2	17	1.25	14	0.626
Line Profile Sample 16 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	684.84	17	1.34	15	0.671
Line Profile Sample 17 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	685.83	17	1.43	16	0.716
Line Profile Sample 18 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	627.94	17	1.52	17	0.76
Line Profile Sample 19 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	634.67	17	1.61	18	0.805
Line Profile Sample 20 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	678.18	17	1.7	19	0.85
Line Profile Sample 21 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	681	17	1.79	20	0.894
Line Profile Sample 22 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	651.97	17	1.88	21	0.939
Line Profile Sample 23 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	608.5	17	1.97	22	0.984
Line Profile Sample 24 for Lines 17	Lines 17 Profile Sample	Line Profile Sample	 8	595	17	2	22.36	1
