
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1683	1	0	0	0
Line Profile Sample 2 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1673.65	1	0.0894	1	0.0325
Line Profile Sample 3 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1705.1	1	0.179	2	0.0649
Line Profile Sample 4 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1686.7	1	0.268	3	0.0974
Line Profile Sample 5 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1686.59	1	0.357	4	0.13
Line Profile Sample 6 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1676.74	1	0.447	5	0.162
Line Profile Sample 7 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1721.17	1	0.536	6	0.195
Line Profile Sample 8 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1668.99	1	0.626	7	0.227
Line Profile Sample 9 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1660.51	1	0.715	8	0.26
Line Profile Sample 10 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1697.85	1	0.804	9	0.292
Line Profile Sample 11 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1681.55	1	0.894	10	0.325
Line Profile Sample 12 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1616.23	1	0.983	11	0.357
Line Profile Sample 13 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1673.03	1	1.07	12	0.39
Line Profile Sample 14 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1648.32	1	1.16	13	0.422
Line Profile Sample 15 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1641.4	1	1.25	14	0.454
Line Profile Sample 16 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1676.14	1	1.34	15	0.487
Line Profile Sample 17 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1737.51	1	1.43	16	0.519
Line Profile Sample 18 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1671.43	1	1.52	17	0.552
Line Profile Sample 19 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1672.73	1	1.61	18	0.584
Line Profile Sample 20 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1682.2	1	1.7	19	0.617
Line Profile Sample 21 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1711.49	1	1.79	20	0.649
Line Profile Sample 22 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1755.87	1	1.88	21	0.682
Line Profile Sample 23 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1743.82	1	1.97	22	0.714
Line Profile Sample 24 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1744.26	1	2.06	23	0.747
Line Profile Sample 25 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1739.73	1	2.14	24	0.779
Line Profile Sample 26 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1686.29	1	2.23	25	0.812
Line Profile Sample 27 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1628.73	1	2.32	26	0.844
Line Profile Sample 28 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1708.4	1	2.41	27	0.876
Line Profile Sample 29 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1667.5	1	2.5	28	0.909
Line Profile Sample 30 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1587.53	1	2.59	29	0.941
Line Profile Sample 31 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1640.7	1	2.68	30	0.974
Line Profile Sample 32 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 11	1672	1	2.75	30.81	1
