
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 10	Lines 10 Profile Sample	1284	 3	10	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 10	Lines 10 Profile Sample	1409.16	 3	10	0.0894	1	0.0485	Line Profile Sample
Line Profile Sample 3 for Lines 10	Lines 10 Profile Sample	1502.19	 3	10	0.179	2	0.097	Line Profile Sample
Line Profile Sample 4 for Lines 10	Lines 10 Profile Sample	1567.18	 3	10	0.268	3	0.146	Line Profile Sample
Line Profile Sample 5 for Lines 10	Lines 10 Profile Sample	1609.39	 3	10	0.357	4	0.194	Line Profile Sample
Line Profile Sample 6 for Lines 10	Lines 10 Profile Sample	1612.56	 3	10	0.447	5	0.243	Line Profile Sample
Line Profile Sample 7 for Lines 10	Lines 10 Profile Sample	1567.59	 3	10	0.536	6	0.291	Line Profile Sample
Line Profile Sample 8 for Lines 10	Lines 10 Profile Sample	1563.02	 3	10	0.626	7	0.34	Line Profile Sample
Line Profile Sample 9 for Lines 10	Lines 10 Profile Sample	1569.66	 3	10	0.715	8	0.388	Line Profile Sample
Line Profile Sample 10 for Lines 10	Lines 10 Profile Sample	1567.98	 3	10	0.804	9	0.437	Line Profile Sample
Line Profile Sample 11 for Lines 10	Lines 10 Profile Sample	1575.05	 3	10	0.894	10	0.485	Line Profile Sample
Line Profile Sample 12 for Lines 10	Lines 10 Profile Sample	1577.05	 3	10	0.983	11	0.534	Line Profile Sample
Line Profile Sample 13 for Lines 10	Lines 10 Profile Sample	1603.5	 3	10	1.07	12	0.582	Line Profile Sample
Line Profile Sample 14 for Lines 10	Lines 10 Profile Sample	1649.36	 3	10	1.16	13	0.631	Line Profile Sample
Line Profile Sample 15 for Lines 10	Lines 10 Profile Sample	1657.44	 3	10	1.25	14	0.679	Line Profile Sample
Line Profile Sample 16 for Lines 10	Lines 10 Profile Sample	1658.27	 3	10	1.34	15	0.728	Line Profile Sample
Line Profile Sample 17 for Lines 10	Lines 10 Profile Sample	1653.53	 3	10	1.43	16	0.776	Line Profile Sample
Line Profile Sample 18 for Lines 10	Lines 10 Profile Sample	1627.01	 3	10	1.52	17	0.825	Line Profile Sample
Line Profile Sample 19 for Lines 10	Lines 10 Profile Sample	1612.07	 3	10	1.61	18	0.873	Line Profile Sample
Line Profile Sample 20 for Lines 10	Lines 10 Profile Sample	1592.68	 3	10	1.7	19	0.922	Line Profile Sample
Line Profile Sample 21 for Lines 10	Lines 10 Profile Sample	1598.35	 3	10	1.79	20	0.97	Line Profile Sample
Line Profile Sample 22 for Lines 10	Lines 10 Profile Sample	1614	 3	10	1.84	20.62	1	Line Profile Sample
