
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 27	Lines 27 Profile Sample	1443	 3	27	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 27	Lines 27 Profile Sample	1508.01	 3	27	0.0894	1	0.0587	Line Profile Sample
Line Profile Sample 3 for Lines 27	Lines 27 Profile Sample	1534.68	 3	27	0.179	2	0.117	Line Profile Sample
Line Profile Sample 4 for Lines 27	Lines 27 Profile Sample	1541.9	 3	27	0.268	3	0.176	Line Profile Sample
Line Profile Sample 5 for Lines 27	Lines 27 Profile Sample	1564.44	 3	27	0.357	4	0.235	Line Profile Sample
Line Profile Sample 6 for Lines 27	Lines 27 Profile Sample	1619.42	 3	27	0.447	5	0.294	Line Profile Sample
Line Profile Sample 7 for Lines 27	Lines 27 Profile Sample	1595.78	 3	27	0.536	6	0.352	Line Profile Sample
Line Profile Sample 8 for Lines 27	Lines 27 Profile Sample	1613.79	 3	27	0.626	7	0.411	Line Profile Sample
Line Profile Sample 9 for Lines 27	Lines 27 Profile Sample	1639.64	 3	27	0.715	8	0.47	Line Profile Sample
Line Profile Sample 10 for Lines 27	Lines 27 Profile Sample	1670.01	 3	27	0.804	9	0.528	Line Profile Sample
Line Profile Sample 11 for Lines 27	Lines 27 Profile Sample	1647.39	 3	27	0.894	10	0.587	Line Profile Sample
Line Profile Sample 12 for Lines 27	Lines 27 Profile Sample	1669.08	 3	27	0.983	11	0.646	Line Profile Sample
Line Profile Sample 13 for Lines 27	Lines 27 Profile Sample	1702.26	 3	27	1.07	12	0.705	Line Profile Sample
Line Profile Sample 14 for Lines 27	Lines 27 Profile Sample	1690.39	 3	27	1.16	13	0.763	Line Profile Sample
Line Profile Sample 15 for Lines 27	Lines 27 Profile Sample	1613.99	 3	27	1.25	14	0.822	Line Profile Sample
Line Profile Sample 16 for Lines 27	Lines 27 Profile Sample	1546.06	 3	27	1.34	15	0.881	Line Profile Sample
Line Profile Sample 17 for Lines 27	Lines 27 Profile Sample	1513.69	 3	27	1.43	16	0.94	Line Profile Sample
Line Profile Sample 18 for Lines 27	Lines 27 Profile Sample	1446.99	 3	27	1.52	17	0.998	Line Profile Sample
Line Profile Sample 19 for Lines 27	Lines 27 Profile Sample	1445	 3	27	1.52	17.03	1	Line Profile Sample
