
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 50	Lines 50 Profile Sample	1806	 75	50	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 50	Lines 50 Profile Sample	1893.82	 75	50	0.0894	1	0.0587	Line Profile Sample
Line Profile Sample 3 for Lines 50	Lines 50 Profile Sample	1963.04	 75	50	0.179	2	0.117	Line Profile Sample
Line Profile Sample 4 for Lines 50	Lines 50 Profile Sample	1987.36	 75	50	0.268	3	0.176	Line Profile Sample
Line Profile Sample 5 for Lines 50	Lines 50 Profile Sample	1934.13	 75	50	0.357	4	0.235	Line Profile Sample
Line Profile Sample 6 for Lines 50	Lines 50 Profile Sample	1958.89	 75	50	0.447	5	0.294	Line Profile Sample
Line Profile Sample 7 for Lines 50	Lines 50 Profile Sample	1938.98	 75	50	0.536	6	0.352	Line Profile Sample
Line Profile Sample 8 for Lines 50	Lines 50 Profile Sample	1912.87	 75	50	0.626	7	0.411	Line Profile Sample
Line Profile Sample 9 for Lines 50	Lines 50 Profile Sample	1931.36	 75	50	0.715	8	0.47	Line Profile Sample
Line Profile Sample 10 for Lines 50	Lines 50 Profile Sample	1908.59	 75	50	0.804	9	0.528	Line Profile Sample
Line Profile Sample 11 for Lines 50	Lines 50 Profile Sample	1948.93	 75	50	0.894	10	0.587	Line Profile Sample
Line Profile Sample 12 for Lines 50	Lines 50 Profile Sample	1990.53	 75	50	0.983	11	0.646	Line Profile Sample
Line Profile Sample 13 for Lines 50	Lines 50 Profile Sample	2073.51	 75	50	1.07	12	0.705	Line Profile Sample
Line Profile Sample 14 for Lines 50	Lines 50 Profile Sample	2167.07	 75	50	1.16	13	0.763	Line Profile Sample
Line Profile Sample 15 for Lines 50	Lines 50 Profile Sample	2265.36	 75	50	1.25	14	0.822	Line Profile Sample
Line Profile Sample 16 for Lines 50	Lines 50 Profile Sample	2262.46	 75	50	1.34	15	0.881	Line Profile Sample
Line Profile Sample 17 for Lines 50	Lines 50 Profile Sample	2186.6	 75	50	1.43	16	0.94	Line Profile Sample
Line Profile Sample 18 for Lines 50	Lines 50 Profile Sample	2055.1	 75	50	1.52	17	0.998	Line Profile Sample
Line Profile Sample 19 for Lines 50	Lines 50 Profile Sample	2051	 75	50	1.52	17.03	1	Line Profile Sample
