
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 50	Lines 50 Profile Sample	727	 57	50	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 50	Lines 50 Profile Sample	749.33	 57	50	0.0894	1	0.0466	Line Profile Sample
Line Profile Sample 3 for Lines 50	Lines 50 Profile Sample	775.02	 57	50	0.179	2	0.0931	Line Profile Sample
Line Profile Sample 4 for Lines 50	Lines 50 Profile Sample	798.03	 57	50	0.268	3	0.14	Line Profile Sample
Line Profile Sample 5 for Lines 50	Lines 50 Profile Sample	821.47	 57	50	0.357	4	0.186	Line Profile Sample
Line Profile Sample 6 for Lines 50	Lines 50 Profile Sample	839.55	 57	50	0.447	5	0.233	Line Profile Sample
Line Profile Sample 7 for Lines 50	Lines 50 Profile Sample	860.98	 57	50	0.536	6	0.279	Line Profile Sample
Line Profile Sample 8 for Lines 50	Lines 50 Profile Sample	879.72	 57	50	0.626	7	0.326	Line Profile Sample
Line Profile Sample 9 for Lines 50	Lines 50 Profile Sample	884.74	 57	50	0.715	8	0.373	Line Profile Sample
Line Profile Sample 10 for Lines 50	Lines 50 Profile Sample	887.33	 57	50	0.804	9	0.419	Line Profile Sample
Line Profile Sample 11 for Lines 50	Lines 50 Profile Sample	904.82	 57	50	0.894	10	0.466	Line Profile Sample
Line Profile Sample 12 for Lines 50	Lines 50 Profile Sample	933.14	 57	50	0.983	11	0.512	Line Profile Sample
Line Profile Sample 13 for Lines 50	Lines 50 Profile Sample	942.42	 57	50	1.07	12	0.559	Line Profile Sample
Line Profile Sample 14 for Lines 50	Lines 50 Profile Sample	945.16	 57	50	1.16	13	0.605	Line Profile Sample
Line Profile Sample 15 for Lines 50	Lines 50 Profile Sample	963.69	 57	50	1.25	14	0.652	Line Profile Sample
Line Profile Sample 16 for Lines 50	Lines 50 Profile Sample	987.71	 57	50	1.34	15	0.699	Line Profile Sample
Line Profile Sample 17 for Lines 50	Lines 50 Profile Sample	1011.93	 57	50	1.43	16	0.745	Line Profile Sample
Line Profile Sample 18 for Lines 50	Lines 50 Profile Sample	1066.18	 57	50	1.52	17	0.792	Line Profile Sample
Line Profile Sample 19 for Lines 50	Lines 50 Profile Sample	1197.14	 57	50	1.61	18	0.838	Line Profile Sample
Line Profile Sample 20 for Lines 50	Lines 50 Profile Sample	1326.82	 57	50	1.7	19	0.885	Line Profile Sample
Line Profile Sample 21 for Lines 50	Lines 50 Profile Sample	1276.53	 57	50	1.79	20	0.931	Line Profile Sample
Line Profile Sample 22 for Lines 50	Lines 50 Profile Sample	1130.02	 57	50	1.88	21	0.978	Line Profile Sample
Line Profile Sample 23 for Lines 50	Lines 50 Profile Sample	1056	 57	50	1.92	21.47	1	Line Profile Sample
