
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 35	Lines 35 Profile Sample	843	 57	35	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 35	Lines 35 Profile Sample	867.31	 57	35	0.0894	1	0.0455	Line Profile Sample
Line Profile Sample 3 for Lines 35	Lines 35 Profile Sample	895.65	 57	35	0.179	2	0.0911	Line Profile Sample
Line Profile Sample 4 for Lines 35	Lines 35 Profile Sample	906.76	 57	35	0.268	3	0.137	Line Profile Sample
Line Profile Sample 5 for Lines 35	Lines 35 Profile Sample	915.79	 57	35	0.357	4	0.182	Line Profile Sample
Line Profile Sample 6 for Lines 35	Lines 35 Profile Sample	914.53	 57	35	0.447	5	0.228	Line Profile Sample
Line Profile Sample 7 for Lines 35	Lines 35 Profile Sample	905.41	 57	35	0.536	6	0.273	Line Profile Sample
Line Profile Sample 8 for Lines 35	Lines 35 Profile Sample	901.34	 57	35	0.626	7	0.319	Line Profile Sample
Line Profile Sample 9 for Lines 35	Lines 35 Profile Sample	899.81	 57	35	0.715	8	0.364	Line Profile Sample
Line Profile Sample 10 for Lines 35	Lines 35 Profile Sample	894.93	 57	35	0.804	9	0.41	Line Profile Sample
Line Profile Sample 11 for Lines 35	Lines 35 Profile Sample	884.74	 57	35	0.894	10	0.455	Line Profile Sample
Line Profile Sample 12 for Lines 35	Lines 35 Profile Sample	868.88	 57	35	0.983	11	0.501	Line Profile Sample
Line Profile Sample 13 for Lines 35	Lines 35 Profile Sample	862.62	 57	35	1.07	12	0.547	Line Profile Sample
Line Profile Sample 14 for Lines 35	Lines 35 Profile Sample	862.28	 57	35	1.16	13	0.592	Line Profile Sample
Line Profile Sample 15 for Lines 35	Lines 35 Profile Sample	873.85	 57	35	1.25	14	0.638	Line Profile Sample
Line Profile Sample 16 for Lines 35	Lines 35 Profile Sample	869.12	 57	35	1.34	15	0.683	Line Profile Sample
Line Profile Sample 17 for Lines 35	Lines 35 Profile Sample	901.52	 57	35	1.43	16	0.729	Line Profile Sample
Line Profile Sample 18 for Lines 35	Lines 35 Profile Sample	905.88	 57	35	1.52	17	0.774	Line Profile Sample
Line Profile Sample 19 for Lines 35	Lines 35 Profile Sample	923.62	 57	35	1.61	18	0.82	Line Profile Sample
Line Profile Sample 20 for Lines 35	Lines 35 Profile Sample	958.93	 57	35	1.7	19	0.865	Line Profile Sample
Line Profile Sample 21 for Lines 35	Lines 35 Profile Sample	999.52	 57	35	1.79	20	0.911	Line Profile Sample
Line Profile Sample 22 for Lines 35	Lines 35 Profile Sample	1002.15	 57	35	1.88	21	0.957	Line Profile Sample
Line Profile Sample 23 for Lines 35	Lines 35 Profile Sample	964	 57	35	1.96	21.95	1	Line Profile Sample
