
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 27	Lines 27 Profile Sample	1050	 60	27	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 27	Lines 27 Profile Sample	1052.89	 60	27	0.0894	1	0.0497	Line Profile Sample
Line Profile Sample 3 for Lines 27	Lines 27 Profile Sample	1088.7	 60	27	0.179	2	0.0994	Line Profile Sample
Line Profile Sample 4 for Lines 27	Lines 27 Profile Sample	1099.83	 60	27	0.268	3	0.149	Line Profile Sample
Line Profile Sample 5 for Lines 27	Lines 27 Profile Sample	1108.52	 60	27	0.357	4	0.199	Line Profile Sample
Line Profile Sample 6 for Lines 27	Lines 27 Profile Sample	1098.39	 60	27	0.447	5	0.248	Line Profile Sample
Line Profile Sample 7 for Lines 27	Lines 27 Profile Sample	1088.31	 60	27	0.536	6	0.298	Line Profile Sample
Line Profile Sample 8 for Lines 27	Lines 27 Profile Sample	1083.72	 60	27	0.626	7	0.348	Line Profile Sample
Line Profile Sample 9 for Lines 27	Lines 27 Profile Sample	1075.84	 60	27	0.715	8	0.398	Line Profile Sample
Line Profile Sample 10 for Lines 27	Lines 27 Profile Sample	1115.61	 60	27	0.804	9	0.447	Line Profile Sample
Line Profile Sample 11 for Lines 27	Lines 27 Profile Sample	1174.68	 60	27	0.894	10	0.497	Line Profile Sample
Line Profile Sample 12 for Lines 27	Lines 27 Profile Sample	1235.92	 60	27	0.983	11	0.547	Line Profile Sample
Line Profile Sample 13 for Lines 27	Lines 27 Profile Sample	1273.25	 60	27	1.07	12	0.596	Line Profile Sample
Line Profile Sample 14 for Lines 27	Lines 27 Profile Sample	1299.75	 60	27	1.16	13	0.646	Line Profile Sample
Line Profile Sample 15 for Lines 27	Lines 27 Profile Sample	1318.09	 60	27	1.25	14	0.696	Line Profile Sample
Line Profile Sample 16 for Lines 27	Lines 27 Profile Sample	1375.43	 60	27	1.34	15	0.745	Line Profile Sample
Line Profile Sample 17 for Lines 27	Lines 27 Profile Sample	1489.28	 60	27	1.43	16	0.795	Line Profile Sample
Line Profile Sample 18 for Lines 27	Lines 27 Profile Sample	1652.61	 60	27	1.52	17	0.845	Line Profile Sample
Line Profile Sample 19 for Lines 27	Lines 27 Profile Sample	1836.12	 60	27	1.61	18	0.894	Line Profile Sample
Line Profile Sample 20 for Lines 27	Lines 27 Profile Sample	1968	 60	27	1.7	19	0.944	Line Profile Sample
Line Profile Sample 21 for Lines 27	Lines 27 Profile Sample	1907.81	 60	27	1.79	20	0.994	Line Profile Sample
Line Profile Sample 22 for Lines 27	Lines 27 Profile Sample	1901	 60	27	1.8	20.12	1	Line Profile Sample
