
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 10	Lines 10 Profile Sample	1670	 78	10	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 10	Lines 10 Profile Sample	1635	 78	10	0.0894	1	0.0433	Line Profile Sample
Line Profile Sample 3 for Lines 10	Lines 10 Profile Sample	1613.68	 78	10	0.179	2	0.0866	Line Profile Sample
Line Profile Sample 4 for Lines 10	Lines 10 Profile Sample	1672.61	 78	10	0.268	3	0.13	Line Profile Sample
Line Profile Sample 5 for Lines 10	Lines 10 Profile Sample	1738.52	 78	10	0.357	4	0.173	Line Profile Sample
Line Profile Sample 6 for Lines 10	Lines 10 Profile Sample	1825.71	 78	10	0.447	5	0.217	Line Profile Sample
Line Profile Sample 7 for Lines 10	Lines 10 Profile Sample	1872.79	 78	10	0.536	6	0.26	Line Profile Sample
Line Profile Sample 8 for Lines 10	Lines 10 Profile Sample	1865.01	 78	10	0.626	7	0.303	Line Profile Sample
Line Profile Sample 9 for Lines 10	Lines 10 Profile Sample	1833.15	 78	10	0.715	8	0.347	Line Profile Sample
Line Profile Sample 10 for Lines 10	Lines 10 Profile Sample	1760.26	 78	10	0.804	9	0.39	Line Profile Sample
Line Profile Sample 11 for Lines 10	Lines 10 Profile Sample	1659.07	 78	10	0.894	10	0.433	Line Profile Sample
Line Profile Sample 12 for Lines 10	Lines 10 Profile Sample	1561.24	 78	10	0.983	11	0.476	Line Profile Sample
Line Profile Sample 13 for Lines 10	Lines 10 Profile Sample	1478.53	 78	10	1.07	12	0.52	Line Profile Sample
Line Profile Sample 14 for Lines 10	Lines 10 Profile Sample	1415.28	 78	10	1.16	13	0.563	Line Profile Sample
Line Profile Sample 15 for Lines 10	Lines 10 Profile Sample	1397.34	 78	10	1.25	14	0.606	Line Profile Sample
Line Profile Sample 16 for Lines 10	Lines 10 Profile Sample	1398.61	 78	10	1.34	15	0.65	Line Profile Sample
Line Profile Sample 17 for Lines 10	Lines 10 Profile Sample	1424.81	 78	10	1.43	16	0.693	Line Profile Sample
Line Profile Sample 18 for Lines 10	Lines 10 Profile Sample	1446.12	 78	10	1.52	17	0.736	Line Profile Sample
Line Profile Sample 19 for Lines 10	Lines 10 Profile Sample	1511.68	 78	10	1.61	18	0.78	Line Profile Sample
Line Profile Sample 20 for Lines 10	Lines 10 Profile Sample	1572.83	 78	10	1.7	19	0.823	Line Profile Sample
Line Profile Sample 21 for Lines 10	Lines 10 Profile Sample	1618.47	 78	10	1.79	20	0.866	Line Profile Sample
Line Profile Sample 22 for Lines 10	Lines 10 Profile Sample	1642.95	 78	10	1.88	21	0.91	Line Profile Sample
Line Profile Sample 23 for Lines 10	Lines 10 Profile Sample	1651.94	 78	10	1.97	22	0.953	Line Profile Sample
Line Profile Sample 24 for Lines 10	Lines 10 Profile Sample	1597.13	 78	10	2.06	23	0.996	Line Profile Sample
Line Profile Sample 25 for Lines 10	Lines 10 Profile Sample	1591	 78	10	2.06	23.09	1	Line Profile Sample
