
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 35	Lines 35 Profile Sample	1277	 78	35	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 35	Lines 35 Profile Sample	1280.93	 78	35	0.0894	1	0.0573	Line Profile Sample
Line Profile Sample 3 for Lines 35	Lines 35 Profile Sample	1313.13	 78	35	0.179	2	0.115	Line Profile Sample
Line Profile Sample 4 for Lines 35	Lines 35 Profile Sample	1396.27	 78	35	0.268	3	0.172	Line Profile Sample
Line Profile Sample 5 for Lines 35	Lines 35 Profile Sample	1430.39	 78	35	0.357	4	0.229	Line Profile Sample
Line Profile Sample 6 for Lines 35	Lines 35 Profile Sample	1429.33	 78	35	0.447	5	0.286	Line Profile Sample
Line Profile Sample 7 for Lines 35	Lines 35 Profile Sample	1407.22	 78	35	0.536	6	0.344	Line Profile Sample
Line Profile Sample 8 for Lines 35	Lines 35 Profile Sample	1382.62	 78	35	0.626	7	0.401	Line Profile Sample
Line Profile Sample 9 for Lines 35	Lines 35 Profile Sample	1399.57	 78	35	0.715	8	0.458	Line Profile Sample
Line Profile Sample 10 for Lines 35	Lines 35 Profile Sample	1399.56	 78	35	0.804	9	0.515	Line Profile Sample
Line Profile Sample 11 for Lines 35	Lines 35 Profile Sample	1372.76	 78	35	0.894	10	0.573	Line Profile Sample
Line Profile Sample 12 for Lines 35	Lines 35 Profile Sample	1340.93	 78	35	0.983	11	0.63	Line Profile Sample
Line Profile Sample 13 for Lines 35	Lines 35 Profile Sample	1321.83	 78	35	1.07	12	0.687	Line Profile Sample
Line Profile Sample 14 for Lines 35	Lines 35 Profile Sample	1305.27	 78	35	1.16	13	0.744	Line Profile Sample
Line Profile Sample 15 for Lines 35	Lines 35 Profile Sample	1299.48	 78	35	1.25	14	0.802	Line Profile Sample
Line Profile Sample 16 for Lines 35	Lines 35 Profile Sample	1268.52	 78	35	1.34	15	0.859	Line Profile Sample
Line Profile Sample 17 for Lines 35	Lines 35 Profile Sample	1244.13	 78	35	1.43	16	0.916	Line Profile Sample
Line Profile Sample 18 for Lines 35	Lines 35 Profile Sample	1230.99	 78	35	1.52	17	0.973	Line Profile Sample
Line Profile Sample 19 for Lines 35	Lines 35 Profile Sample	1219	 78	35	1.56	17.46	1	Line Profile Sample
