
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 20	Lines 20 Profile Sample	968	 78	20	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 20	Lines 20 Profile Sample	1106.62	 78	20	0.0894	1	0.0542	Line Profile Sample
Line Profile Sample 3 for Lines 20	Lines 20 Profile Sample	1241.75	 78	20	0.179	2	0.108	Line Profile Sample
Line Profile Sample 4 for Lines 20	Lines 20 Profile Sample	1315.2	 78	20	0.268	3	0.163	Line Profile Sample
Line Profile Sample 5 for Lines 20	Lines 20 Profile Sample	1370.66	 78	20	0.357	4	0.217	Line Profile Sample
Line Profile Sample 6 for Lines 20	Lines 20 Profile Sample	1411.78	 78	20	0.447	5	0.271	Line Profile Sample
Line Profile Sample 7 for Lines 20	Lines 20 Profile Sample	1424.03	 78	20	0.536	6	0.325	Line Profile Sample
Line Profile Sample 8 for Lines 20	Lines 20 Profile Sample	1485.59	 78	20	0.626	7	0.38	Line Profile Sample
Line Profile Sample 9 for Lines 20	Lines 20 Profile Sample	1504.71	 78	20	0.715	8	0.434	Line Profile Sample
Line Profile Sample 10 for Lines 20	Lines 20 Profile Sample	1517.23	 78	20	0.804	9	0.488	Line Profile Sample
Line Profile Sample 11 for Lines 20	Lines 20 Profile Sample	1486.14	 78	20	0.894	10	0.542	Line Profile Sample
Line Profile Sample 12 for Lines 20	Lines 20 Profile Sample	1473.44	 78	20	0.983	11	0.597	Line Profile Sample
Line Profile Sample 13 for Lines 20	Lines 20 Profile Sample	1518.97	 78	20	1.07	12	0.651	Line Profile Sample
Line Profile Sample 14 for Lines 20	Lines 20 Profile Sample	1525.03	 78	20	1.16	13	0.705	Line Profile Sample
Line Profile Sample 15 for Lines 20	Lines 20 Profile Sample	1535.07	 78	20	1.25	14	0.759	Line Profile Sample
Line Profile Sample 16 for Lines 20	Lines 20 Profile Sample	1597.27	 78	20	1.34	15	0.813	Line Profile Sample
Line Profile Sample 17 for Lines 20	Lines 20 Profile Sample	1680.57	 78	20	1.43	16	0.868	Line Profile Sample
Line Profile Sample 18 for Lines 20	Lines 20 Profile Sample	1718.98	 78	20	1.52	17	0.922	Line Profile Sample
Line Profile Sample 19 for Lines 20	Lines 20 Profile Sample	1672.15	 78	20	1.61	18	0.976	Line Profile Sample
Line Profile Sample 20 for Lines 20	Lines 20 Profile Sample	1632	 78	20	1.65	18.44	1	Line Profile Sample
