
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 30	Lines 30 Profile Sample	1331	 78	30	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 30	Lines 30 Profile Sample	1331.59	 78	30	0.0894	1	0.0555	Line Profile Sample
Line Profile Sample 3 for Lines 30	Lines 30 Profile Sample	1320.71	 78	30	0.179	2	0.111	Line Profile Sample
Line Profile Sample 4 for Lines 30	Lines 30 Profile Sample	1342.4	 78	30	0.268	3	0.166	Line Profile Sample
Line Profile Sample 5 for Lines 30	Lines 30 Profile Sample	1353.03	 78	30	0.357	4	0.222	Line Profile Sample
Line Profile Sample 6 for Lines 30	Lines 30 Profile Sample	1361.71	 78	30	0.447	5	0.277	Line Profile Sample
Line Profile Sample 7 for Lines 30	Lines 30 Profile Sample	1411.96	 78	30	0.536	6	0.333	Line Profile Sample
Line Profile Sample 8 for Lines 30	Lines 30 Profile Sample	1425.59	 78	30	0.626	7	0.388	Line Profile Sample
Line Profile Sample 9 for Lines 30	Lines 30 Profile Sample	1363.74	 78	30	0.715	8	0.444	Line Profile Sample
Line Profile Sample 10 for Lines 30	Lines 30 Profile Sample	1298.26	 78	30	0.804	9	0.499	Line Profile Sample
Line Profile Sample 11 for Lines 30	Lines 30 Profile Sample	1263.84	 78	30	0.894	10	0.555	Line Profile Sample
Line Profile Sample 12 for Lines 30	Lines 30 Profile Sample	1211.61	 78	30	0.983	11	0.61	Line Profile Sample
Line Profile Sample 13 for Lines 30	Lines 30 Profile Sample	1188.21	 78	30	1.07	12	0.666	Line Profile Sample
Line Profile Sample 14 for Lines 30	Lines 30 Profile Sample	1197.32	 78	30	1.16	13	0.721	Line Profile Sample
Line Profile Sample 15 for Lines 30	Lines 30 Profile Sample	1173.55	 78	30	1.25	14	0.777	Line Profile Sample
Line Profile Sample 16 for Lines 30	Lines 30 Profile Sample	1164.02	 78	30	1.34	15	0.832	Line Profile Sample
Line Profile Sample 17 for Lines 30	Lines 30 Profile Sample	1180.99	 78	30	1.43	16	0.888	Line Profile Sample
Line Profile Sample 18 for Lines 30	Lines 30 Profile Sample	1216.42	 78	30	1.52	17	0.943	Line Profile Sample
Line Profile Sample 19 for Lines 30	Lines 30 Profile Sample	1266.46	 78	30	1.61	18	0.998	Line Profile Sample
Line Profile Sample 20 for Lines 30	Lines 30 Profile Sample	1268	 78	30	1.61	18.03	1	Line Profile Sample
