
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 29	Lines 29 Profile Sample	1284	 78	29	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 29	Lines 29 Profile Sample	1315.16	 78	29	0.0894	1	0.0487	Line Profile Sample
Line Profile Sample 3 for Lines 29	Lines 29 Profile Sample	1345.98	 78	29	0.179	2	0.0975	Line Profile Sample
Line Profile Sample 4 for Lines 29	Lines 29 Profile Sample	1406.8	 78	29	0.268	3	0.146	Line Profile Sample
Line Profile Sample 5 for Lines 29	Lines 29 Profile Sample	1473.28	 78	29	0.357	4	0.195	Line Profile Sample
Line Profile Sample 6 for Lines 29	Lines 29 Profile Sample	1542.16	 78	29	0.447	5	0.244	Line Profile Sample
Line Profile Sample 7 for Lines 29	Lines 29 Profile Sample	1577.51	 78	29	0.536	6	0.292	Line Profile Sample
Line Profile Sample 8 for Lines 29	Lines 29 Profile Sample	1622.76	 78	29	0.626	7	0.341	Line Profile Sample
Line Profile Sample 9 for Lines 29	Lines 29 Profile Sample	1624.08	 78	29	0.715	8	0.39	Line Profile Sample
Line Profile Sample 10 for Lines 29	Lines 29 Profile Sample	1595.53	 78	29	0.804	9	0.439	Line Profile Sample
Line Profile Sample 11 for Lines 29	Lines 29 Profile Sample	1552.98	 78	29	0.894	10	0.487	Line Profile Sample
Line Profile Sample 12 for Lines 29	Lines 29 Profile Sample	1515.3	 78	29	0.983	11	0.536	Line Profile Sample
Line Profile Sample 13 for Lines 29	Lines 29 Profile Sample	1466.71	 78	29	1.07	12	0.585	Line Profile Sample
Line Profile Sample 14 for Lines 29	Lines 29 Profile Sample	1431.77	 78	29	1.16	13	0.634	Line Profile Sample
Line Profile Sample 15 for Lines 29	Lines 29 Profile Sample	1418.97	 78	29	1.25	14	0.682	Line Profile Sample
Line Profile Sample 16 for Lines 29	Lines 29 Profile Sample	1417.5	 78	29	1.34	15	0.731	Line Profile Sample
Line Profile Sample 17 for Lines 29	Lines 29 Profile Sample	1456.13	 78	29	1.43	16	0.78	Line Profile Sample
Line Profile Sample 18 for Lines 29	Lines 29 Profile Sample	1449.68	 78	29	1.52	17	0.829	Line Profile Sample
Line Profile Sample 19 for Lines 29	Lines 29 Profile Sample	1450.35	 78	29	1.61	18	0.877	Line Profile Sample
Line Profile Sample 20 for Lines 29	Lines 29 Profile Sample	1442.98	 78	29	1.7	19	0.926	Line Profile Sample
Line Profile Sample 21 for Lines 29	Lines 29 Profile Sample	1470.51	 78	29	1.79	20	0.975	Line Profile Sample
Line Profile Sample 22 for Lines 29	Lines 29 Profile Sample	1497	 78	29	1.83	20.52	1	Line Profile Sample
