
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1118	45	0	0	0
Line Profile Sample 2 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1178.17	45	0.0894	1	0.0429
Line Profile Sample 3 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1227.12	45	0.179	2	0.0857
Line Profile Sample 4 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1254.7	45	0.268	3	0.129
Line Profile Sample 5 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1261.79	45	0.357	4	0.171
Line Profile Sample 6 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1274.47	45	0.447	5	0.214
Line Profile Sample 7 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1276.72	45	0.536	6	0.257
Line Profile Sample 8 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1296.66	45	0.626	7	0.3
Line Profile Sample 9 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1294.73	45	0.715	8	0.343
Line Profile Sample 10 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1305.06	45	0.804	9	0.386
Line Profile Sample 11 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1313.5	45	0.894	10	0.429
Line Profile Sample 12 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1303.24	45	0.983	11	0.472
Line Profile Sample 13 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1289.46	45	1.07	12	0.514
Line Profile Sample 14 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1293.02	45	1.16	13	0.557
Line Profile Sample 15 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1314.05	45	1.25	14	0.6
Line Profile Sample 16 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1299.56	45	1.34	15	0.643
Line Profile Sample 17 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1292.74	45	1.43	16	0.686
Line Profile Sample 18 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1294.52	45	1.52	17	0.729
Line Profile Sample 19 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1292.99	45	1.61	18	0.772
Line Profile Sample 20 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1255.84	45	1.7	19	0.815
Line Profile Sample 21 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1244.85	45	1.79	20	0.857
Line Profile Sample 22 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1207.88	45	1.88	21	0.9
Line Profile Sample 23 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1180.57	45	1.97	22	0.943
Line Profile Sample 24 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1162.73	45	2.06	23	0.986
Line Profile Sample 25 for Lines 45	Lines 45 Profile Sample	Line Profile Sample	 15	1159	45	2.08	23.32	1
