
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	1246	19	0	0	0
Line Profile Sample 2 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	1522.48	19	0.0894	1	0.0322
Line Profile Sample 3 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	1872.42	19	0.179	2	0.0645
Line Profile Sample 4 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2140.76	19	0.268	3	0.0967
Line Profile Sample 5 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2267.79	19	0.357	4	0.129
Line Profile Sample 6 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2342.58	19	0.447	5	0.161
Line Profile Sample 7 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2391.01	19	0.536	6	0.193
Line Profile Sample 8 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2432.01	19	0.626	7	0.226
Line Profile Sample 9 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2466.81	19	0.715	8	0.258
Line Profile Sample 10 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2539.02	19	0.804	9	0.29
Line Profile Sample 11 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2633.86	19	0.894	10	0.322
Line Profile Sample 12 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2697.41	19	0.983	11	0.355
Line Profile Sample 13 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2726.11	19	1.07	12	0.387
Line Profile Sample 14 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2682.36	19	1.16	13	0.419
Line Profile Sample 15 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2607.5	19	1.25	14	0.451
Line Profile Sample 16 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2556.58	19	1.34	15	0.484
Line Profile Sample 17 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2584.98	19	1.43	16	0.516
Line Profile Sample 18 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2581.41	19	1.52	17	0.548
Line Profile Sample 19 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2688.07	19	1.61	18	0.58
Line Profile Sample 20 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2740.08	19	1.7	19	0.613
Line Profile Sample 21 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2758.07	19	1.79	20	0.645
Line Profile Sample 22 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2772.41	19	1.88	21	0.677
Line Profile Sample 23 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2800.48	19	1.97	22	0.709
Line Profile Sample 24 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2857.79	19	2.06	23	0.742
Line Profile Sample 25 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2917.23	19	2.14	24	0.774
Line Profile Sample 26 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2956.64	19	2.23	25	0.806
Line Profile Sample 27 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2965.96	19	2.32	26	0.838
Line Profile Sample 28 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2997.18	19	2.41	27	0.871
Line Profile Sample 29 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	3028.21	19	2.5	28	0.903
Line Profile Sample 30 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	3029.31	19	2.59	29	0.935
Line Profile Sample 31 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2967.05	19	2.68	30	0.967
Line Profile Sample 32 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2766.7	19	2.77	31	0.999
Line Profile Sample 33 for Lines 19	Lines 19 Profile Sample	Line Profile Sample	 15	2763	19	2.77	31.02	1
