
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	1598	27	0	0	0
Line Profile Sample 2 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	1683.27	27	0.0894	1	0.0331
Line Profile Sample 3 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	1876.41	27	0.179	2	0.0662
Line Profile Sample 4 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2070.34	27	0.268	3	0.0992
Line Profile Sample 5 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2209.47	27	0.357	4	0.132
Line Profile Sample 6 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2228.1	27	0.447	5	0.165
Line Profile Sample 7 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2225.56	27	0.536	6	0.198
Line Profile Sample 8 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2205.04	27	0.626	7	0.232
Line Profile Sample 9 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2126.38	27	0.715	8	0.265
Line Profile Sample 10 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2016.14	27	0.804	9	0.298
Line Profile Sample 11 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	1905.14	27	0.894	10	0.331
Line Profile Sample 12 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	1949.15	27	0.983	11	0.364
Line Profile Sample 13 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2098.81	27	1.07	12	0.397
Line Profile Sample 14 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2303.29	27	1.16	13	0.43
Line Profile Sample 15 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2492.74	27	1.25	14	0.463
Line Profile Sample 16 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2476.21	27	1.34	15	0.496
Line Profile Sample 17 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2292	27	1.43	16	0.529
Line Profile Sample 18 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2073.15	27	1.52	17	0.562
Line Profile Sample 19 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	1947.36	27	1.61	18	0.595
Line Profile Sample 20 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	1972.58	27	1.7	19	0.628
Line Profile Sample 21 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2098.44	27	1.79	20	0.662
Line Profile Sample 22 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2258.86	27	1.88	21	0.695
Line Profile Sample 23 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2601.73	27	1.97	22	0.728
Line Profile Sample 24 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	3299.55	27	2.06	23	0.761
Line Profile Sample 25 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	3825.6	27	2.14	24	0.794
Line Profile Sample 26 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	3862.25	27	2.23	25	0.827
Line Profile Sample 27 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	3157.29	27	2.32	26	0.86
Line Profile Sample 28 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	2318.85	27	2.41	27	0.893
Line Profile Sample 29 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	1650.84	27	2.5	28	0.926
Line Profile Sample 30 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	1280.02	27	2.59	29	0.959
Line Profile Sample 31 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	1080.16	27	2.68	30	0.992
Line Profile Sample 32 for Lines 27	Lines 27 Profile Sample	Line Profile Sample	 15	1043	27	2.7	30.23	1
