
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1313	32	0	0	0
Line Profile Sample 2 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1431.45	32	0.0894	1	0.0397
Line Profile Sample 3 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1542.75	32	0.179	2	0.0794
Line Profile Sample 4 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1568.73	32	0.268	3	0.119
Line Profile Sample 5 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1578.1	32	0.357	4	0.159
Line Profile Sample 6 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1577.14	32	0.447	5	0.199
Line Profile Sample 7 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1531.12	32	0.536	6	0.238
Line Profile Sample 8 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1543.8	32	0.626	7	0.278
Line Profile Sample 9 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1545.67	32	0.715	8	0.318
Line Profile Sample 10 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1536.17	32	0.804	9	0.357
Line Profile Sample 11 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1549.69	32	0.894	10	0.397
Line Profile Sample 12 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1542.85	32	0.983	11	0.437
Line Profile Sample 13 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1548.5	32	1.07	12	0.477
Line Profile Sample 14 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1557.8	32	1.16	13	0.516
Line Profile Sample 15 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1526.94	32	1.25	14	0.556
Line Profile Sample 16 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1515.11	32	1.34	15	0.596
Line Profile Sample 17 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1504.93	32	1.43	16	0.635
Line Profile Sample 18 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1484	32	1.52	17	0.675
Line Profile Sample 19 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1421.59	32	1.61	18	0.715
Line Profile Sample 20 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1314.75	32	1.7	19	0.755
Line Profile Sample 21 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1207.64	32	1.79	20	0.794
Line Profile Sample 22 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1120.56	32	1.88	21	0.834
Line Profile Sample 23 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1081.28	32	1.97	22	0.874
Line Profile Sample 24 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1051.73	32	2.06	23	0.913
Line Profile Sample 25 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1058.77	32	2.14	24	0.953
Line Profile Sample 26 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1030.46	32	2.23	25	0.993
Line Profile Sample 27 for Lines 32	Lines 32 Profile Sample	Line Profile Sample	 15	1023	32	2.25	25.18	1
