
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2094	50	0	0	0
Line Profile Sample 2 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2289.56	50	0.0894	1	0.033
Line Profile Sample 3 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2415.7	50	0.179	2	0.0661
Line Profile Sample 4 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2420.17	50	0.268	3	0.0991
Line Profile Sample 5 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2438.85	50	0.357	4	0.132
Line Profile Sample 6 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2417.44	50	0.447	5	0.165
Line Profile Sample 7 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2375.07	50	0.536	6	0.198
Line Profile Sample 8 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2319.98	50	0.626	7	0.231
Line Profile Sample 9 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2289.46	50	0.715	8	0.264
Line Profile Sample 10 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2289.42	50	0.804	9	0.297
Line Profile Sample 11 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2341.59	50	0.894	10	0.33
Line Profile Sample 12 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2463.2	50	0.983	11	0.363
Line Profile Sample 13 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2525.58	50	1.07	12	0.396
Line Profile Sample 14 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2689.03	50	1.16	13	0.43
Line Profile Sample 15 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2815.92	50	1.25	14	0.463
Line Profile Sample 16 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2949.98	50	1.34	15	0.496
Line Profile Sample 17 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	3012.5	50	1.43	16	0.529
Line Profile Sample 18 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	3078.18	50	1.52	17	0.562
Line Profile Sample 19 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	3162.7	50	1.61	18	0.595
Line Profile Sample 20 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	3267	50	1.7	19	0.628
Line Profile Sample 21 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	3324.6	50	1.79	20	0.661
Line Profile Sample 22 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	3413.9	50	1.88	21	0.694
Line Profile Sample 23 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	3437.35	50	1.97	22	0.727
Line Profile Sample 24 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	3390.23	50	2.06	23	0.76
Line Profile Sample 25 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	3316.44	50	2.14	24	0.793
Line Profile Sample 26 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	3131.05	50	2.23	25	0.826
Line Profile Sample 27 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2958.52	50	2.32	26	0.859
Line Profile Sample 28 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2739.75	50	2.41	27	0.892
Line Profile Sample 29 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2430.24	50	2.5	28	0.925
Line Profile Sample 30 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	2045.02	50	2.59	29	0.958
Line Profile Sample 31 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	1615.01	50	2.68	30	0.991
Line Profile Sample 32 for Lines 50	Lines 50 Profile Sample	Line Profile Sample	 18	1499	50	2.7	30.27	1
