
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 26 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	2559.96	1	2.23	25	0.736
Line Profile Sample 27 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	2597.25	1	2.32	26	0.765
Line Profile Sample 28 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	2849.09	1	2.41	27	0.795
Line Profile Sample 29 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	3310.67	1	2.5	28	0.824
Line Profile Sample 30 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	3639.13	1	2.59	29	0.854
Line Profile Sample 31 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	3869.93	1	2.68	30	0.883
Line Profile Sample 32 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	3753.22	1	2.77	31	0.913
Line Profile Sample 33 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	3157.17	1	2.86	32	0.942
Line Profile Sample 34 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	2441.31	1	2.95	33	0.971
Line Profile Sample 35 for Lines 1	Lines 1 Profile Sample	Line Profile Sample	 6	1833	1	3.04	33.97	1
