
Name	Population	Type	Item Name	Intensity	Parent ID	Distance (µm)	Distance	Normalized Distance
Line Profile Sample 1 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	960	35	0	0	0
Line Profile Sample 2 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	952.15	35	0.0894	1	0.0424
Line Profile Sample 3 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	967.67	35	0.179	2	0.0847
Line Profile Sample 4 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	990.07	35	0.268	3	0.127
Line Profile Sample 5 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1022.43	35	0.357	4	0.169
Line Profile Sample 6 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1092.96	35	0.447	5	0.212
Line Profile Sample 7 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1148.21	35	0.536	6	0.254
Line Profile Sample 8 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1187.3	35	0.626	7	0.297
Line Profile Sample 9 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1201.79	35	0.715	8	0.339
Line Profile Sample 10 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1219.45	35	0.804	9	0.381
Line Profile Sample 11 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1237.7	35	0.894	10	0.424
Line Profile Sample 12 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1254.28	35	0.983	11	0.466
Line Profile Sample 13 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1265.94	35	1.07	12	0.508
Line Profile Sample 14 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1257.9	35	1.16	13	0.551
Line Profile Sample 15 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1270.71	35	1.25	14	0.593
Line Profile Sample 16 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1264.22	35	1.34	15	0.636
Line Profile Sample 17 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1264.29	35	1.43	16	0.678
Line Profile Sample 18 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1291.58	35	1.52	17	0.72
Line Profile Sample 19 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1413.06	35	1.61	18	0.763
Line Profile Sample 20 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1653.02	35	1.7	19	0.805
Line Profile Sample 21 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1946.93	35	1.79	20	0.847
Line Profile Sample 22 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	2131.87	35	1.88	21	0.89
Line Profile Sample 23 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	2092.23	35	1.97	22	0.932
Line Profile Sample 24 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1825.4	35	2.06	23	0.975
Line Profile Sample 25 for Lines 35	Lines 35 Profile Sample	Line Profile Sample	 15	1627	35	2.11	23.6	1
