
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 35	Lines 35 Profile Sample	1987	 4	35	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 35	Lines 35 Profile Sample	1988.01	 4	35	0.0894	1	0.0555	Line Profile Sample
Line Profile Sample 3 for Lines 35	Lines 35 Profile Sample	2036.39	 4	35	0.179	2	0.111	Line Profile Sample
Line Profile Sample 4 for Lines 35	Lines 35 Profile Sample	2076.98	 4	35	0.268	3	0.166	Line Profile Sample
Line Profile Sample 5 for Lines 35	Lines 35 Profile Sample	2103.54	 4	35	0.357	4	0.222	Line Profile Sample
Line Profile Sample 6 for Lines 35	Lines 35 Profile Sample	2072.61	 4	35	0.447	5	0.277	Line Profile Sample
Line Profile Sample 7 for Lines 35	Lines 35 Profile Sample	2067.17	 4	35	0.536	6	0.333	Line Profile Sample
Line Profile Sample 8 for Lines 35	Lines 35 Profile Sample	2091.28	 4	35	0.626	7	0.388	Line Profile Sample
Line Profile Sample 9 for Lines 35	Lines 35 Profile Sample	2112.7	 4	35	0.715	8	0.444	Line Profile Sample
Line Profile Sample 10 for Lines 35	Lines 35 Profile Sample	2133.8	 4	35	0.804	9	0.499	Line Profile Sample
Line Profile Sample 11 for Lines 35	Lines 35 Profile Sample	2164.93	 4	35	0.894	10	0.555	Line Profile Sample
Line Profile Sample 12 for Lines 35	Lines 35 Profile Sample	2194.31	 4	35	0.983	11	0.61	Line Profile Sample
Line Profile Sample 13 for Lines 35	Lines 35 Profile Sample	2225.14	 4	35	1.07	12	0.666	Line Profile Sample
Line Profile Sample 14 for Lines 35	Lines 35 Profile Sample	2260.51	 4	35	1.16	13	0.721	Line Profile Sample
Line Profile Sample 15 for Lines 35	Lines 35 Profile Sample	2325.89	 4	35	1.25	14	0.777	Line Profile Sample
Line Profile Sample 16 for Lines 35	Lines 35 Profile Sample	2435.86	 4	35	1.34	15	0.832	Line Profile Sample
Line Profile Sample 17 for Lines 35	Lines 35 Profile Sample	2507.13	 4	35	1.43	16	0.888	Line Profile Sample
Line Profile Sample 18 for Lines 35	Lines 35 Profile Sample	2455.48	 4	35	1.52	17	0.943	Line Profile Sample
Line Profile Sample 19 for Lines 35	Lines 35 Profile Sample	2313.48	 4	35	1.61	18	0.998	Line Profile Sample
Line Profile Sample 20 for Lines 35	Lines 35 Profile Sample	2309	 4	35	1.61	18.03	1	Line Profile Sample
