
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 45	Lines 45 Profile Sample	1025	 57	45	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 45	Lines 45 Profile Sample	1051	 57	45	0.0894	1	0.0556	Line Profile Sample
Line Profile Sample 3 for Lines 45	Lines 45 Profile Sample	1062	 57	45	0.179	2	0.111	Line Profile Sample
Line Profile Sample 4 for Lines 45	Lines 45 Profile Sample	1064	 57	45	0.268	3	0.167	Line Profile Sample
Line Profile Sample 5 for Lines 45	Lines 45 Profile Sample	1124	 57	45	0.357	4	0.222	Line Profile Sample
Line Profile Sample 6 for Lines 45	Lines 45 Profile Sample	1186	 57	45	0.447	5	0.278	Line Profile Sample
Line Profile Sample 7 for Lines 45	Lines 45 Profile Sample	1218	 57	45	0.536	6	0.333	Line Profile Sample
Line Profile Sample 8 for Lines 45	Lines 45 Profile Sample	1250	 57	45	0.626	7	0.389	Line Profile Sample
Line Profile Sample 9 for Lines 45	Lines 45 Profile Sample	1284	 57	45	0.715	8	0.444	Line Profile Sample
Line Profile Sample 10 for Lines 45	Lines 45 Profile Sample	1255	 57	45	0.804	9	0.5	Line Profile Sample
Line Profile Sample 11 for Lines 45	Lines 45 Profile Sample	1223	 57	45	0.894	10	0.556	Line Profile Sample
Line Profile Sample 12 for Lines 45	Lines 45 Profile Sample	1127	 57	45	0.983	11	0.611	Line Profile Sample
Line Profile Sample 13 for Lines 45	Lines 45 Profile Sample	1092	 57	45	1.07	12	0.667	Line Profile Sample
Line Profile Sample 14 for Lines 45	Lines 45 Profile Sample	1057	 57	45	1.16	13	0.722	Line Profile Sample
Line Profile Sample 15 for Lines 45	Lines 45 Profile Sample	1033	 57	45	1.25	14	0.778	Line Profile Sample
Line Profile Sample 16 for Lines 45	Lines 45 Profile Sample	1002	 57	45	1.34	15	0.833	Line Profile Sample
Line Profile Sample 17 for Lines 45	Lines 45 Profile Sample	1015	 57	45	1.43	16	0.889	Line Profile Sample
Line Profile Sample 18 for Lines 45	Lines 45 Profile Sample	1004	 57	45	1.52	17	0.944	Line Profile Sample
Line Profile Sample 19 for Lines 45	Lines 45 Profile Sample	907	 57	45	1.61	18	1	Line Profile Sample
Line Profile Sample 20 for Lines 45	Lines 45 Profile Sample	907	 57	45	1.61	18	1	Line Profile Sample
