
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 30	Lines 30 Profile Sample	1659		30	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 30	Lines 30 Profile Sample	1660.62		30	0.0894	1	0.0494	Line Profile Sample
Line Profile Sample 3 for Lines 30	Lines 30 Profile Sample	1633.66		30	0.179	2	0.0989	Line Profile Sample
Line Profile Sample 4 for Lines 30	Lines 30 Profile Sample	1604.27		30	0.268	3	0.148	Line Profile Sample
Line Profile Sample 5 for Lines 30	Lines 30 Profile Sample	1545.53		30	0.357	4	0.198	Line Profile Sample
Line Profile Sample 6 for Lines 30	Lines 30 Profile Sample	1521.2		30	0.447	5	0.247	Line Profile Sample
Line Profile Sample 7 for Lines 30	Lines 30 Profile Sample	1527.01		30	0.536	6	0.297	Line Profile Sample
Line Profile Sample 8 for Lines 30	Lines 30 Profile Sample	1513.69		30	0.626	7	0.346	Line Profile Sample
Line Profile Sample 9 for Lines 30	Lines 30 Profile Sample	1514.06		30	0.715	8	0.396	Line Profile Sample
Line Profile Sample 10 for Lines 30	Lines 30 Profile Sample	1531.64		30	0.804	9	0.445	Line Profile Sample
Line Profile Sample 11 for Lines 30	Lines 30 Profile Sample	1504.96		30	0.894	10	0.494	Line Profile Sample
Line Profile Sample 12 for Lines 30	Lines 30 Profile Sample	1516.5		30	0.983	11	0.544	Line Profile Sample
Line Profile Sample 13 for Lines 30	Lines 30 Profile Sample	1526.07		30	1.07	12	0.593	Line Profile Sample
Line Profile Sample 14 for Lines 30	Lines 30 Profile Sample	1536.68		30	1.16	13	0.643	Line Profile Sample
Line Profile Sample 15 for Lines 30	Lines 30 Profile Sample	1556.77		30	1.25	14	0.692	Line Profile Sample
Line Profile Sample 16 for Lines 30	Lines 30 Profile Sample	1561.52		30	1.34	15	0.742	Line Profile Sample
Line Profile Sample 17 for Lines 30	Lines 30 Profile Sample	1577.01		30	1.43	16	0.791	Line Profile Sample
Line Profile Sample 18 for Lines 30	Lines 30 Profile Sample	1592.83		30	1.52	17	0.841	Line Profile Sample
Line Profile Sample 19 for Lines 30	Lines 30 Profile Sample	1634.08		30	1.61	18	0.89	Line Profile Sample
Line Profile Sample 20 for Lines 30	Lines 30 Profile Sample	1646.9		30	1.7	19	0.939	Line Profile Sample
Line Profile Sample 21 for Lines 30	Lines 30 Profile Sample	1610.11		30	1.79	20	0.989	Line Profile Sample
Line Profile Sample 22 for Lines 30	Lines 30 Profile Sample	1599		30	1.81	20.22	1	Line Profile Sample
