
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 35	Lines 35 Profile Sample	1352	 29	35	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 35	Lines 35 Profile Sample	1424	 29	35	0.0894	1	0.0515	Line Profile Sample
Line Profile Sample 3 for Lines 35	Lines 35 Profile Sample	1473.54	 29	35	0.179	2	0.103	Line Profile Sample
Line Profile Sample 4 for Lines 35	Lines 35 Profile Sample	1513.71	 29	35	0.268	3	0.155	Line Profile Sample
Line Profile Sample 5 for Lines 35	Lines 35 Profile Sample	1523.04	 29	35	0.357	4	0.206	Line Profile Sample
Line Profile Sample 6 for Lines 35	Lines 35 Profile Sample	1560.15	 29	35	0.447	5	0.258	Line Profile Sample
Line Profile Sample 7 for Lines 35	Lines 35 Profile Sample	1569.46	 29	35	0.536	6	0.309	Line Profile Sample
Line Profile Sample 8 for Lines 35	Lines 35 Profile Sample	1560.68	 29	35	0.626	7	0.361	Line Profile Sample
Line Profile Sample 9 for Lines 35	Lines 35 Profile Sample	1603.97	 29	35	0.715	8	0.412	Line Profile Sample
Line Profile Sample 10 for Lines 35	Lines 35 Profile Sample	1604.68	 29	35	0.804	9	0.464	Line Profile Sample
Line Profile Sample 11 for Lines 35	Lines 35 Profile Sample	1626.44	 29	35	0.894	10	0.515	Line Profile Sample
Line Profile Sample 12 for Lines 35	Lines 35 Profile Sample	1652.18	 29	35	0.983	11	0.567	Line Profile Sample
Line Profile Sample 13 for Lines 35	Lines 35 Profile Sample	1648.72	 29	35	1.07	12	0.618	Line Profile Sample
Line Profile Sample 14 for Lines 35	Lines 35 Profile Sample	1657.86	 29	35	1.16	13	0.67	Line Profile Sample
Line Profile Sample 15 for Lines 35	Lines 35 Profile Sample	1677.55	 29	35	1.25	14	0.721	Line Profile Sample
Line Profile Sample 16 for Lines 35	Lines 35 Profile Sample	1718.89	 29	35	1.34	15	0.773	Line Profile Sample
Line Profile Sample 17 for Lines 35	Lines 35 Profile Sample	1802.16	 29	35	1.43	16	0.824	Line Profile Sample
Line Profile Sample 18 for Lines 35	Lines 35 Profile Sample	1910.05	 29	35	1.52	17	0.876	Line Profile Sample
Line Profile Sample 19 for Lines 35	Lines 35 Profile Sample	1882.21	 29	35	1.61	18	0.927	Line Profile Sample
Line Profile Sample 20 for Lines 35	Lines 35 Profile Sample	1713.47	 29	35	1.7	19	0.979	Line Profile Sample
Line Profile Sample 21 for Lines 35	Lines 35 Profile Sample	1619	 29	35	1.74	19.42	1	Line Profile Sample
