
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 30	Lines 30 Profile Sample	1858	 27	30	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 30	Lines 30 Profile Sample	1955.42	 27	30	0.0894	1	0.061	Line Profile Sample
Line Profile Sample 3 for Lines 30	Lines 30 Profile Sample	1981.96	 27	30	0.179	2	0.122	Line Profile Sample
Line Profile Sample 4 for Lines 30	Lines 30 Profile Sample	2004.91	 27	30	0.268	3	0.183	Line Profile Sample
Line Profile Sample 5 for Lines 30	Lines 30 Profile Sample	2021.3	 27	30	0.357	4	0.244	Line Profile Sample
Line Profile Sample 6 for Lines 30	Lines 30 Profile Sample	2045.18	 27	30	0.447	5	0.305	Line Profile Sample
Line Profile Sample 7 for Lines 30	Lines 30 Profile Sample	2113.64	 27	30	0.536	6	0.366	Line Profile Sample
Line Profile Sample 8 for Lines 30	Lines 30 Profile Sample	2146.49	 27	30	0.626	7	0.427	Line Profile Sample
Line Profile Sample 9 for Lines 30	Lines 30 Profile Sample	2206.65	 27	30	0.715	8	0.488	Line Profile Sample
Line Profile Sample 10 for Lines 30	Lines 30 Profile Sample	2235.19	 27	30	0.804	9	0.549	Line Profile Sample
Line Profile Sample 11 for Lines 30	Lines 30 Profile Sample	2219.99	 27	30	0.894	10	0.61	Line Profile Sample
Line Profile Sample 12 for Lines 30	Lines 30 Profile Sample	2132.82	 27	30	0.983	11	0.671	Line Profile Sample
Line Profile Sample 13 for Lines 30	Lines 30 Profile Sample	2082.98	 27	30	1.07	12	0.732	Line Profile Sample
Line Profile Sample 14 for Lines 30	Lines 30 Profile Sample	2075.17	 27	30	1.16	13	0.793	Line Profile Sample
Line Profile Sample 15 for Lines 30	Lines 30 Profile Sample	2053.34	 27	30	1.25	14	0.854	Line Profile Sample
Line Profile Sample 16 for Lines 30	Lines 30 Profile Sample	2087.94	 27	30	1.34	15	0.915	Line Profile Sample
Line Profile Sample 17 for Lines 30	Lines 30 Profile Sample	2010.11	 27	30	1.43	16	0.976	Line Profile Sample
Line Profile Sample 18 for Lines 30	Lines 30 Profile Sample	1963	 27	30	1.47	16.4	1	Line Profile Sample
