
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 49	Lines 49 Profile Sample	741	 58	49	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 49	Lines 49 Profile Sample	760.43	 58	49	0.0894	1	0.0573	Line Profile Sample
Line Profile Sample 3 for Lines 49	Lines 49 Profile Sample	709.31	 58	49	0.179	2	0.115	Line Profile Sample
Line Profile Sample 4 for Lines 49	Lines 49 Profile Sample	705.45	 58	49	0.268	3	0.172	Line Profile Sample
Line Profile Sample 5 for Lines 49	Lines 49 Profile Sample	698.03	 58	49	0.357	4	0.229	Line Profile Sample
Line Profile Sample 6 for Lines 49	Lines 49 Profile Sample	690.86	 58	49	0.447	5	0.286	Line Profile Sample
Line Profile Sample 7 for Lines 49	Lines 49 Profile Sample	686.84	 58	49	0.536	6	0.344	Line Profile Sample
Line Profile Sample 8 for Lines 49	Lines 49 Profile Sample	679.24	 58	49	0.626	7	0.401	Line Profile Sample
Line Profile Sample 9 for Lines 49	Lines 49 Profile Sample	671.44	 58	49	0.715	8	0.458	Line Profile Sample
Line Profile Sample 10 for Lines 49	Lines 49 Profile Sample	665.76	 58	49	0.804	9	0.515	Line Profile Sample
Line Profile Sample 11 for Lines 49	Lines 49 Profile Sample	672.52	 58	49	0.894	10	0.573	Line Profile Sample
Line Profile Sample 12 for Lines 49	Lines 49 Profile Sample	678.38	 58	49	0.983	11	0.63	Line Profile Sample
Line Profile Sample 13 for Lines 49	Lines 49 Profile Sample	668.05	 58	49	1.07	12	0.687	Line Profile Sample
Line Profile Sample 14 for Lines 49	Lines 49 Profile Sample	673.56	 58	49	1.16	13	0.744	Line Profile Sample
Line Profile Sample 15 for Lines 49	Lines 49 Profile Sample	670.78	 58	49	1.25	14	0.802	Line Profile Sample
Line Profile Sample 16 for Lines 49	Lines 49 Profile Sample	676.55	 58	49	1.34	15	0.859	Line Profile Sample
Line Profile Sample 17 for Lines 49	Lines 49 Profile Sample	690.87	 58	49	1.43	16	0.916	Line Profile Sample
Line Profile Sample 18 for Lines 49	Lines 49 Profile Sample	715.67	 58	49	1.52	17	0.973	Line Profile Sample
Line Profile Sample 19 for Lines 49	Lines 49 Profile Sample	729	 58	49	1.56	17.46	1	Line Profile Sample
