
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 35	Lines 35 Profile Sample	833	 58	35	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 35	Lines 35 Profile Sample	882.95	 58	35	0.0894	1	0.0414	Line Profile Sample
Line Profile Sample 3 for Lines 35	Lines 35 Profile Sample	902.41	 58	35	0.179	2	0.0828	Line Profile Sample
Line Profile Sample 4 for Lines 35	Lines 35 Profile Sample	925.67	 58	35	0.268	3	0.124	Line Profile Sample
Line Profile Sample 5 for Lines 35	Lines 35 Profile Sample	926	 58	35	0.357	4	0.166	Line Profile Sample
Line Profile Sample 6 for Lines 35	Lines 35 Profile Sample	948.2	 58	35	0.447	5	0.207	Line Profile Sample
Line Profile Sample 7 for Lines 35	Lines 35 Profile Sample	978.26	 58	35	0.536	6	0.248	Line Profile Sample
Line Profile Sample 8 for Lines 35	Lines 35 Profile Sample	973.12	 58	35	0.626	7	0.29	Line Profile Sample
Line Profile Sample 9 for Lines 35	Lines 35 Profile Sample	975.52	 58	35	0.715	8	0.331	Line Profile Sample
Line Profile Sample 10 for Lines 35	Lines 35 Profile Sample	963.57	 58	35	0.804	9	0.372	Line Profile Sample
Line Profile Sample 11 for Lines 35	Lines 35 Profile Sample	992.77	 58	35	0.894	10	0.414	Line Profile Sample
Line Profile Sample 12 for Lines 35	Lines 35 Profile Sample	997.83	 58	35	0.983	11	0.455	Line Profile Sample
Line Profile Sample 13 for Lines 35	Lines 35 Profile Sample	992.06	 58	35	1.07	12	0.497	Line Profile Sample
Line Profile Sample 14 for Lines 35	Lines 35 Profile Sample	1024.21	 58	35	1.16	13	0.538	Line Profile Sample
Line Profile Sample 15 for Lines 35	Lines 35 Profile Sample	1036.18	 58	35	1.25	14	0.579	Line Profile Sample
Line Profile Sample 16 for Lines 35	Lines 35 Profile Sample	1060.86	 58	35	1.34	15	0.621	Line Profile Sample
Line Profile Sample 17 for Lines 35	Lines 35 Profile Sample	1088.07	 58	35	1.43	16	0.662	Line Profile Sample
Line Profile Sample 18 for Lines 35	Lines 35 Profile Sample	1125.68	 58	35	1.52	17	0.703	Line Profile Sample
Line Profile Sample 19 for Lines 35	Lines 35 Profile Sample	1173.79	 58	35	1.61	18	0.745	Line Profile Sample
Line Profile Sample 20 for Lines 35	Lines 35 Profile Sample	1215.17	 58	35	1.7	19	0.786	Line Profile Sample
Line Profile Sample 21 for Lines 35	Lines 35 Profile Sample	1241.36	 58	35	1.79	20	0.828	Line Profile Sample
Line Profile Sample 22 for Lines 35	Lines 35 Profile Sample	1223.23	 58	35	1.88	21	0.869	Line Profile Sample
Line Profile Sample 23 for Lines 35	Lines 35 Profile Sample	1146.9	 58	35	1.97	22	0.91	Line Profile Sample
Line Profile Sample 24 for Lines 35	Lines 35 Profile Sample	995.07	 58	35	2.06	23	0.952	Line Profile Sample
Line Profile Sample 25 for Lines 35	Lines 35 Profile Sample	803.01	 58	35	2.14	24	0.993	Line Profile Sample
Line Profile Sample 26 for Lines 35	Lines 35 Profile Sample	772	 58	35	2.16	24.17	1	Line Profile Sample
