
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 32	Lines 32 Profile Sample	1055	 60	32	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 32	Lines 32 Profile Sample	1060.59	 60	32	0.0894	1	0.0332	Line Profile Sample
Line Profile Sample 3 for Lines 32	Lines 32 Profile Sample	1039.73	 60	32	0.179	2	0.0665	Line Profile Sample
Line Profile Sample 4 for Lines 32	Lines 32 Profile Sample	1031.89	 60	32	0.268	3	0.0997	Line Profile Sample
Line Profile Sample 5 for Lines 32	Lines 32 Profile Sample	1037.63	 60	32	0.357	4	0.133	Line Profile Sample
Line Profile Sample 6 for Lines 32	Lines 32 Profile Sample	1048.65	 60	32	0.447	5	0.166	Line Profile Sample
Line Profile Sample 7 for Lines 32	Lines 32 Profile Sample	1082.88	 60	32	0.536	6	0.199	Line Profile Sample
Line Profile Sample 8 for Lines 32	Lines 32 Profile Sample	1082.55	 60	32	0.626	7	0.233	Line Profile Sample
Line Profile Sample 9 for Lines 32	Lines 32 Profile Sample	1116.81	 60	32	0.715	8	0.266	Line Profile Sample
Line Profile Sample 10 for Lines 32	Lines 32 Profile Sample	1139.63	 60	32	0.804	9	0.299	Line Profile Sample
Line Profile Sample 11 for Lines 32	Lines 32 Profile Sample	1145.07	 60	32	0.894	10	0.332	Line Profile Sample
Line Profile Sample 12 for Lines 32	Lines 32 Profile Sample	1144.32	 60	32	0.983	11	0.366	Line Profile Sample
Line Profile Sample 13 for Lines 32	Lines 32 Profile Sample	1158.13	 60	32	1.07	12	0.399	Line Profile Sample
Line Profile Sample 14 for Lines 32	Lines 32 Profile Sample	1178.7	 60	32	1.16	13	0.432	Line Profile Sample
Line Profile Sample 15 for Lines 32	Lines 32 Profile Sample	1191.35	 60	32	1.25	14	0.465	Line Profile Sample
Line Profile Sample 16 for Lines 32	Lines 32 Profile Sample	1187.44	 60	32	1.34	15	0.499	Line Profile Sample
Line Profile Sample 17 for Lines 32	Lines 32 Profile Sample	1183.35	 60	32	1.43	16	0.532	Line Profile Sample
Line Profile Sample 18 for Lines 32	Lines 32 Profile Sample	1176.89	 60	32	1.52	17	0.565	Line Profile Sample
Line Profile Sample 19 for Lines 32	Lines 32 Profile Sample	1170.27	 60	32	1.61	18	0.598	Line Profile Sample
Line Profile Sample 20 for Lines 32	Lines 32 Profile Sample	1182.38	 60	32	1.7	19	0.632	Line Profile Sample
Line Profile Sample 21 for Lines 32	Lines 32 Profile Sample	1167.81	 60	32	1.79	20	0.665	Line Profile Sample
Line Profile Sample 22 for Lines 32	Lines 32 Profile Sample	1148.68	 60	32	1.88	21	0.698	Line Profile Sample
Line Profile Sample 23 for Lines 32	Lines 32 Profile Sample	1120.56	 60	32	1.97	22	0.731	Line Profile Sample
Line Profile Sample 24 for Lines 32	Lines 32 Profile Sample	1126.33	 60	32	2.06	23	0.765	Line Profile Sample
Line Profile Sample 25 for Lines 32	Lines 32 Profile Sample	1125.49	 60	32	2.14	24	0.798	Line Profile Sample
Line Profile Sample 26 for Lines 32	Lines 32 Profile Sample	1111.96	 60	32	2.23	25	0.831	Line Profile Sample
Line Profile Sample 27 for Lines 32	Lines 32 Profile Sample	1102.31	 60	32	2.32	26	0.864	Line Profile Sample
Line Profile Sample 28 for Lines 32	Lines 32 Profile Sample	1120.52	 60	32	2.41	27	0.898	Line Profile Sample
Line Profile Sample 29 for Lines 32	Lines 32 Profile Sample	1135.31	 60	32	2.5	28	0.931	Line Profile Sample
Line Profile Sample 30 for Lines 32	Lines 32 Profile Sample	1141.08	 60	32	2.59	29	0.964	Line Profile Sample
Line Profile Sample 31 for Lines 32	Lines 32 Profile Sample	1152.96	 60	32	2.68	30	0.997	Line Profile Sample
Line Profile Sample 32 for Lines 32	Lines 32 Profile Sample	1154	 60	32	2.69	30.08	1	Line Profile Sample
