
Name	Population	Intensity	Item Name	Parent ID	Distance (µm)	Distance	Normalized Distance	Type
Line Profile Sample 1 for Lines 29	Lines 29 Profile Sample	700	 58	29	0	0	0	Line Profile Sample
Line Profile Sample 2 for Lines 29	Lines 29 Profile Sample	754.01	 58	29	0.0894	1	0.0443	Line Profile Sample
Line Profile Sample 3 for Lines 29	Lines 29 Profile Sample	736.33	 58	29	0.179	2	0.0886	Line Profile Sample
Line Profile Sample 4 for Lines 29	Lines 29 Profile Sample	737.58	 58	29	0.268	3	0.133	Line Profile Sample
Line Profile Sample 5 for Lines 29	Lines 29 Profile Sample	738.04	 58	29	0.357	4	0.177	Line Profile Sample
Line Profile Sample 6 for Lines 29	Lines 29 Profile Sample	724.87	 58	29	0.447	5	0.222	Line Profile Sample
Line Profile Sample 7 for Lines 29	Lines 29 Profile Sample	730.01	 58	29	0.536	6	0.266	Line Profile Sample
Line Profile Sample 8 for Lines 29	Lines 29 Profile Sample	722.21	 58	29	0.626	7	0.31	Line Profile Sample
Line Profile Sample 9 for Lines 29	Lines 29 Profile Sample	736.95	 58	29	0.715	8	0.355	Line Profile Sample
Line Profile Sample 10 for Lines 29	Lines 29 Profile Sample	738.91	 58	29	0.804	9	0.399	Line Profile Sample
Line Profile Sample 11 for Lines 29	Lines 29 Profile Sample	738.78	 58	29	0.894	10	0.443	Line Profile Sample
Line Profile Sample 12 for Lines 29	Lines 29 Profile Sample	734.4	 58	29	0.983	11	0.488	Line Profile Sample
Line Profile Sample 13 for Lines 29	Lines 29 Profile Sample	739.34	 58	29	1.07	12	0.532	Line Profile Sample
Line Profile Sample 14 for Lines 29	Lines 29 Profile Sample	733.44	 58	29	1.16	13	0.576	Line Profile Sample
Line Profile Sample 15 for Lines 29	Lines 29 Profile Sample	722.64	 58	29	1.25	14	0.621	Line Profile Sample
Line Profile Sample 16 for Lines 29	Lines 29 Profile Sample	723.19	 58	29	1.34	15	0.665	Line Profile Sample
Line Profile Sample 17 for Lines 29	Lines 29 Profile Sample	723.32	 58	29	1.43	16	0.709	Line Profile Sample
Line Profile Sample 18 for Lines 29	Lines 29 Profile Sample	716.85	 58	29	1.52	17	0.754	Line Profile Sample
Line Profile Sample 19 for Lines 29	Lines 29 Profile Sample	725.02	 58	29	1.61	18	0.798	Line Profile Sample
Line Profile Sample 20 for Lines 29	Lines 29 Profile Sample	727.23	 58	29	1.7	19	0.842	Line Profile Sample
Line Profile Sample 21 for Lines 29	Lines 29 Profile Sample	723.58	 58	29	1.79	20	0.886	Line Profile Sample
Line Profile Sample 22 for Lines 29	Lines 29 Profile Sample	707.17	 58	29	1.88	21	0.931	Line Profile Sample
Line Profile Sample 23 for Lines 29	Lines 29 Profile Sample	684.65	 58	29	1.97	22	0.975	Line Profile Sample
Line Profile Sample 24 for Lines 29	Lines 29 Profile Sample	675	 58	29	2.02	22.56	1	Line Profile Sample
